Seq	Host	Starttime	Runtime	Send	Receive	Exitval	Signal	Command
846	:	1487075254.901	70.833	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_13658_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_13658_1_2_o150_al.fa
859	:	1487075325.752	2.131	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_10951og_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_10951og_1_o150_al.fa
860	:	1487075327.892	2.131	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_1_2_o150_al.fa
861	:	1487075330.043	1.763	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_2_o150_al.fa
862	:	1487075331.825	2.131	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_1_1_2_o150_al.fa
863	:	1487075333.97	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_3_o150_al.fa
864	:	1487075335.315	1.458	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_1_1_o150_al.fa
819	:	1487075228.138	137.622	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_dit1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_dit1_2_o150_al.fa
630	:	1487074724.215	673.76	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_apl4_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_apl4_2_o150_al.fa
865	:	1487075336.782	62.302	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_1_2_o150_al.fa
868	:	1487075399.093	2.576	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_1_1_o150_al.fa
867	:	1487075397.987	3.946	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_2_o150_al.fa
870	:	1487075401.962	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_1_2_o150_al.fa
869	:	1487075401.689	2.134	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_1_2_o150_al.fa
871	:	1487075403.308	1.05	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_6_o150_al.fa
873	:	1487075404.372	1.325	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_4_o150_al.fa
872	:	1487075403.843	2.132	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_1_2_2_o150_al.fa
874	:	1487075405.707	1.379	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_5_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_5_1_o150_al.fa
875	:	1487075405.989	1.205	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_5_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_5_2_o150_al.fa
876	:	1487075407.105	1.562	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_8_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_8_o150_al.fa
877	:	1487075407.209	1.865	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_4_o150_al.fa
878	:	1487075408.685	1.312	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_6_o150_al.fa
880	:	1487075410.019	1.206	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_1_o150_al.fa
879	:	1487075409.089	2.45	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_8_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_8_o150_al.fa
882	:	1487075411.551	1.938	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_1_o150_al.fa
883	:	1487075413.511	1.458	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_4_o150_al.fa
884	:	1487075414.985	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_2_2_o150_al.fa
885	:	1487075416.334	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_6_o150_al.fa
886	:	1487075417.683	4.145	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_3_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_3_2_o150_al.fa
887	:	1487075421.848	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_3_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_3_1_o150_al.fa
695	:	1487074908.888	535.775	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_2241_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_2241_2_o150_al.fa
889	:	1487075444.683	1.326	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_5_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_2_5_2_o150_al.fa
890	:	1487075446.029	3.117	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_2_o150_al.fa
775	:	1487075138.865	317.631	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18627_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_18627_2_o150_al.fa
858	:	1487075304.267	183.372	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_o150_al.fa
866	:	1487075365.778	121.916	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_10951_1_2_1_2_o150_al.fa
894	:	1487075487.712	1.763	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_9_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_9_o150_al.fa
881	:	1487075411.245	88.005	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_2_2_1_2_o150_al.fa
896	:	1487075499.263	3.117	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_12_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_12_o150_al.fa
897	:	1487075502.399	1.763	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_13_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_13_o150_al.fa
898	:	1487075504.177	4.145	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_3_o150_al.fa
899	:	1487075508.342	13.956	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_o150_al.fa
892	:	1487075456.515	66.155	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nadpme_1_1_1_o150_al.fa
900	:	1487075522.316	0.993	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_6_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_6_o150_al.fa
901	:	1487075522.684	1.638	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_2_o150_al.fa
903	:	1487075524.33	1.763	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_1_4_o150_al.fa
904	:	1487075526.112	1.458	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_10_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_10_o150_al.fa
843	:	1487075252.199	275.861	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_13658_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_13658_2_o150_al.fa
905	:	1487075527.59	1.173	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_Ambig_phyC_none_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_Ambig_phyC_none_2_o150_al.fa
906	:	1487075528.079	1.451	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_1_2_o150_al.fa
902	:	1487075523.323	9.064	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_phyC_1_2_o150_al.fa
909	:	1487075532.406	1.603	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_5_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_5_o150_al.fa
910	:	1487075534.027	1.938	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_6_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_6_2_o150_al.fa
721	:	1487074976.787	560.293	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_3292_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_3292_2_o150_al.fa
912	:	1487075537.099	1.325	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_2_2_o150_al.fa
913	:	1487075538.438	3.116	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_o150_al.fa
914	:	1487075541.573	10.737	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_1_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_1_1_o150_al.fa
915	:	1487075552.323	1.461	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_2_o150_al.fa
916	:	1487075553.804	1.097	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_3_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_2_3_o150_al.fa
917	:	1487075554.921	1.457	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_2_o150_al.fa
918	:	1487075556.398	1.762	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_o150_al.fa
907	:	1487075528.779	29.915	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_2_o150_al.fa
919	:	1487075558.179	1.101	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_1_1_2_o150_al.fa
920	:	1487075558.714	1.414	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_1_2_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_2_1_1_2_o150_al.fa
921	:	1487075559.302	1.109	0	0	0	0	mafft --localpair --maxiterate 1000 --quiet /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_1_1_4_o150.fa > /users/lhancock/data/sequences/analyses_temp/lph_lane6_20161104/Ln_1t6/Ln1t6_genetrees1/Ln1t6gt1_nGroup_15311_1_2_1_1_1_1_4_o150_al.fa
